address	{'physicalStreet': '', 'physicalCity': 'Venice', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Italy', 'postalStreet': 'S. Croce 1730', 'postalCity': 'Venezia', 'postalState': '', 'postalZipCode': 'I-30135', 'postalCountry': 'Italy'}
contact	{'phone': '[39] 041 275 02 06', 'email': 'robich@alice.it', 'webUrl': ''}
location	{'lat': 45.438408, 'lon': 12.322565}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['F. Bersan', 'E. Bizio', 'A. Bizzi', 'E. Campo', 'M. Carbone', 'M. Contu', 'G. Consiglio', 'F. Doveri', 'R. Flores', 'P. Franchi', 'L. Gori', 'C. Losi', 'M. Marchetti', 'G. Medardi', 'A. Montecchi', 'G. Ricci', 'G. Robich', 'G. Simonini', 'J. Vauras', 'G. Zecchin']
notes	Updated Dec 2017 (staff).
dateModified	2018-01-12
irn	125433
organization	National and Kapodistrian University of Athens
code	ATHU
division	
department	Faculty of Biology
cites	
specimenTotal	107000
currentStatus	Active
dateFounded	1850
taxonomicCoverage	
geography	Worldwide, especially Greece
address	{'physicalStreet': '', 'physicalCity': 'Athens', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Greece', 'postalStreet': 'Panepistimiopolis', 'postalCity': 'Athens', 'postalState': '', 'postalZipCode': 'GR-157 84', 'postalCountry': 'Greece'}
contact	{'phone': '[30] 2107274325', 'email': '', 'webUrl': ''}
location	{'lat': 37.988125, 'lon': 23.728739}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Benaki Phytopathological Institute.']
importantCollectors	['T. von Heldreich', 'T. G. Orphanides', 'B. Tuntas']
notes	Updated Dec 2017 (Staff).  The mycological portion of the herbarium has now been registered as a separate collection under the code ATHUM.  Types not sent on loan. Vascular plants collections open upon request. Director of ATHU is the only staff member of the Botanical Museum. Others listed  are staff members of the Department of Ecology and Systematics, Faculty of Biology, University of Athens.
dateModified	2018-01-12
irn	124998
organization	Java Sugar Experimental Station
code	PAS
division	
department	
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Pasuruan', 'physicalState': 'Java', 'physicalZipCode': '', 'physicalCountry': 'Indonesia', 'postalStreet': '', 'postalCity': 'Pasuruan', 'postalState': 'Java', 'postalZipCode': '', 'postalCountry': 'Indonesia'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': -6.859, 'lon': 108.804604}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated Feb 2006. PAS on permanent loan to BO. Contact Eko Baroto Walujo, herbogor@indo.net.id
dateModified	2018-01-12
irn	126594
organization	University of Auckland
code	AKU
division	
department	School of Biological Sciences
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Auckland', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'New Zealand', 'postalStreet': 'Private Bag 92019', 'postalCity': 'Auckland', 'postalState': '', 'postalZipCode': '1030', 'postalCountry': 'New Zealand'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': -36.874092, 'lon': 174.780853}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated Feb 2007. AKU (50 300 specimens) transferred to AK in 2002. Contact Ewen K. Cameron, ecameron@aucklandmuseum.com
dateModified	2018-01-12
irn	126503
organization	Babes-Bolyai University
code	CL
division	
department	A. Borza Botanical Garden
cites	RO 002
specimenTotal	660500
currentStatus	Active
dateFounded	1873
taxonomicCoverage	All plant groups, but mainly cormophytes
geography	Worldwide, with emphasis on the Romania
address	{'physicalStreet': '', 'physicalCity': 'Cluj-Napoca', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Romania', 'postalStreet': '42 Republicii Street', 'postalCity': 'Cluj-Napoca', 'postalState': '', 'postalZipCode': '400015', 'postalCountry': 'Romania'}
contact	{'phone': '[40] 264 592 152', 'email': 'mihai.puscas@ubbcluj.ro', 'webUrl': ''}
location	{'lat': 46.762585, 'lon': 23.596014}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['CLCB (10 475 specimens).']
importantCollectors	['J. C. G. Baumgarten', 'A. Borza', 'F. Porcius', 'R. Soó']
notes	Updated Feb 2009.
dateModified	2018-01-12
irn	124479
organization	Empresa Pernambucana de Pesquisa Agropecuária, IPA
code	IPA
division	Seção  de Botânica e Ecologia
department	
cites	
specimenTotal	60000
currentStatus	Active
dateFounded	1935
taxonomicCoverage	
geography	Brazil, especially northeastern Brazil and caatinga.
address	{'physicalStreet': 'Gal. San Martin, 1371, Bonji.', 'physicalCity': 'Recife', 'physicalState': 'Pernambuco', 'physicalZipCode': '', 'physicalCountry': 'Brazil', 'postalStreet': 'Caixa Postal 1022', 'postalCity': 'Recife', 'postalState': 'Pernambuco', 'postalZipCode': '50751-000', 'postalCountry': 'Brazil'}
contact	{'phone': '[55] 81 445 2200 ext. 163 or 164', 'email': '', 'webUrl': ''}
location	{'lat': -8.066334, 'lon': -34.918514}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['P. von Lützelburg', 'D. Andrade-Lima', 'B. J. Pickel', 'R. M. Harley']
notes	Updated Feb 2010 (email address).
dateModified	2018-01-12
irn	125199
organization	Maharaja Sayajirao University of Baroda
code	BARO
division	Faculty of Science
department	Botany Department
cites	
specimenTotal	20000
currentStatus	Active
dateFounded	1920
taxonomicCoverage	Desert angiosperms
geography	Kutch, Shoolpaneshwar sanctuary and Baroda environs, Gujarat region.
address	{'physicalStreet': '', 'physicalCity': 'Baroda', 'physicalState': 'Gujarat', 'physicalZipCode': '', 'physicalCountry': 'India', 'postalStreet': '', 'postalCity': 'Baroda', 'postalState': 'Gujarat', 'postalZipCode': '390 002', 'postalCountry': 'India'}
contact	{'phone': '[91] 265 791 891', 'email': '', 'webUrl': ''}
location	{'lat': 22.330717, 'lon': 73.174202}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated Feb 2011 (staff changes).
dateModified	2018-01-12
irn	125802
organization	Rocky Mountain Research Station, USDA Forest Service
code	ASUF
division	
department	Southwest Forest Science Complex
cites	
specimenTotal	9500
currentStatus	Active
dateFounded	1930
taxonomicCoverage	
geography	Southwestern U.S.
address	{'physicalStreet': '', 'physicalCity': 'Flagstaff', 'physicalState': 'Arizona', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '2500 South Pine Knoll Drive', 'postalCity': 'Flagstaff', 'postalState': 'Arizona', 'postalZipCode': '86001', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 928 556 2172', 'email': 'jffowler@fs.fed.us', 'webUrl': ''}
location	{'lat': 35.17548, 'lon': -111.656227}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['C. P. Pace', 'S. B. Parish', 'F. Shreve']
notes	Updated Feb 2011 (staff, contact info). ASUF moved from Tempe to Flagstaff in 1992. Formerly listed under TEMPE.
dateModified	2018-01-12
irn	125341
organization	Museo Friulano di Storia Naturale
code	MFU
division	Sezione di Botanica
department	
cites	
specimenTotal	130000
currentStatus	Active
dateFounded	1866
taxonomicCoverage	All groups; historical collections
geography	Friuli-Venezia Giulia region, northeastern Italy
address	{'physicalStreet': 'Via Caterina Gradenigo Sabbadini 22-34', 'physicalCity': 'Udine', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Italy', 'postalStreet': 'Via Caterina Gradenigo Sabbadini 22-34', 'postalCity': 'Udine', 'postalState': '', 'postalZipCode': 'I-33100', 'postalCountry': 'Italy'}
contact	{'phone': '[39] 432 1273211', 'email': 'info.mfsn@comune.udine.it', 'webUrl': ''}
location	{'lat': 46.05933, 'lon': 13.232719}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['F. Martini', 'G. G. Lorenzoni', 'G. A. Pirona', 'L. Gortani', 'P. Paiero', 'S. Zenari', 'F. Comelli', 'G. Fornaciari', 'M. Gortani', 'L. Morassi']
notes	Updated Nov 2016  (address, staff update).  MFU same as UDM. Use MFU.
dateModified	2018-01-12
irn	127072
organization	Connecticut Botanical Society
code	NCBS
division	Botany Division
department	Peabody Museum of Natural History, Yale University
cites	
specimenTotal	34000
currentStatus	Active
dateFounded	1903
taxonomicCoverage	
geography	Connecticut
address	{'physicalStreet': 'Environmental Science Center, 21 Sachem Street', 'physicalCity': 'New Haven', 'physicalState': 'Connecticut', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '170-210 Whitney Avenue', 'postalCity': 'New Haven', 'postalState': 'Connecticut', 'postalZipCode': '06511', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 203 432 3537', 'email': '', 'webUrl': ''}
location	{'lat': 41.306648, 'lon': -72.913376}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['C. H. Bissell', 'R. W. Woodward', 'A. E. Blewitt', 'C. A. Weatherby', 'E. B. Harger', 'H. S. Clark', 'C. B. Graves']
notes	Updated Nov 2017. NCBS is housed alongside the Yale University Herbarium (YU) within the Division of Botany at the Peabody Museum of Natural History; however, NCBS should continue to be cited. Loans are processed through requests to the Yale University Herbarium. Separate request to NCBS are unnecessary.
dateModified	2018-01-12
irn	123887
organization	Adam Mickiewicz University
code	POZ
division	
department	Department of Plant Taxonomy
cites	
specimenTotal	190000
currentStatus	Active
dateFounded	1919
taxonomicCoverage	Vascular plants and lichens
geography	Poland and Europe
address	{'physicalStreet': 'Ul. Umultowska 89', 'physicalCity': 'Poznań', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Poland', 'postalStreet': 'Ul. Umultowska 89', 'postalCity': 'Poznań', 'postalState': '', 'postalZipCode': '61-614', 'postalCountry': 'Poland'}
contact	{'phone': '[48] 61 829 5692', 'email': '', 'webUrl': ''}
location	{'lat': 52.4095, 'lon': 16.91811}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['J. C. Paczoski', 'G. A. Ritschl']
notes	Updated Nov 2017. The POZ Herbarium is composed of various collections, mainly from Poland, but also from different regions of Europe – altogether, about 190,000 of specimens. Furthermore, the Herbarium includes some special collections, including the collections made by J. Paczoski (from the Balkan Peninsula – 9,000 sheets), G. A. Ritschl (from the Silesia and Western Poland – 5,000 sheets) and Walter (from North America – 1,200 sheets). The whole collection contains over 240 nomenclatural types of different ranks. The collected specimens can be used for taxonomic and comparative purposes, biometric and phytogeographical studies and as reference material for rare and protected species localities.
dateModified	2018-01-12
irn	125584
organization	Oberlin College
code	OC
division	
department	Department of Biology
cites	
specimenTotal	4000
currentStatus	Active
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Oberlin', 'physicalState': 'Ohio', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Oberlin', 'postalState': 'Ohio', 'postalZipCode': '44074', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 440 775 6876', 'email': '', 'webUrl': ''}
location	{'lat': 41.282387, 'lon': -82.214531}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['M. J. Moore']
notes	Updated Nov 2017. The original OC collections (180,000  specimens) were transferred to MU (150,000 non-Ohio specimens) in 1967 and to OS (30,000 Ohio specimens) in the early 1990s.  OC was relaunched in 2017 with an entirely new collection of approximately 4,000 specimens.
dateModified	2018-01-12
irn	125959
organization	Slezské zemské muzeum Opava - Silesian Museum
code	OP
division	
department	
cites	
specimenTotal	189462
currentStatus	Active
dateFounded	1947
taxonomicCoverage	Bryophytes; tropical pteridophytes; all regional plants
geography	Worldwide
address	{'physicalStreet': 'Masarykova třída 35', 'physicalCity': 'Opava', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Czech Republic', 'postalStreet': 'Nádražní okruh 31', 'postalCity': 'Opava', 'postalState': '', 'postalZipCode': 'CZ-74601', 'postalCountry': 'Czech Republic'}
contact	{'phone': '[420] 553 622 999', 'email': '', 'webUrl': ''}
location	{'lat': 49.934582, 'lon': 17.903641}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['J. Duda', 'F. Mükusch', 'G. Braun', 'T. Sverak', 'E. Urban']
notes	Updated Nov 2017.
dateModified	2018-01-12
irn	124069
organization	Booth Museum of Natural History
code	BTN
division	
department	
cites	
specimenTotal	50000
currentStatus	Active
dateFounded	
taxonomicCoverage	All groups
geography	U.K., especially Sussex and southern Britain; Russia
address	{'physicalStreet': '', 'physicalCity': 'Brighton', 'physicalState': 'England', 'physicalZipCode': '', 'physicalCountry': 'U.K.', 'postalStreet': '194 Dyke Road', 'postalCity': 'Brighton, East Sussex', 'postalState': 'England', 'postalZipCode': 'BN1 5AA', 'postalCountry': 'U.K.'}
contact	{'phone': '[44] 01273 292 781', 'email': '', 'webUrl': ''}
location	{'lat': 50.837108, 'lon': -0.152915}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['BRTN', 'HMM.']
importantCollectors	['L. N. Derrick', 'P. C. Harland', 'T. Hilton', 'F. C. S. Roper', 'F. Rose']
notes	Updated Nov 2017 (correspondent).
dateModified	2018-01-12
irn	126331
organization	Universidade do Porto
code	PO
division	Museu de História Natural e da Ciência da Universidade do Porto (MHNC-UP)
department	Departamento de Botânica
cites	
specimenTotal	73877
currentStatus	Active
dateFounded	1892
taxonomicCoverage	
geography	Mainly Portugal
address	{'physicalStreet': '', 'physicalCity': 'Porto', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Portugal', 'postalStreet': 'Praça Gomes Teixeira', 'postalCity': 'Porto', 'postalState': '', 'postalZipCode': '4099-002', 'postalCountry': 'Portugal'}
contact	{'phone': '[351] 220 402821', 'email': '', 'webUrl': ''}
location	{'lat': 41.154079, 'lon': -8.64246}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Gabinete de Botânica da Escola Politécnica do Porto.']
